18043,0,1
2332,0,1
23724,1,1
17758,1,0
1476,0,1
1484,0,0
23575,0,0
2569,1,1
18629,1,0
688,1,0
27464,1,1
25225,0,0
26316,0,0
19054,0,0
26835,1,1
11855,0,0
16634,1,1
4417,1,0
21830,1,1
32,1,1
4168,1,1
23727,1,1
7511,0,0
11890,0,0
21737,0,0
2581,0,0
27835,1,1
8652,1,0
5442,0,1
25523,0,0
21256,0,0
11747,0,0
1462,0,0
14592,1,1
3296,0,0
18065,0,0
28355,0,0
28750,1,1
17854,0,1
17442,0,0
10260,1,1
26108,0,0
12126,0,0
22363,0,0
14315,1,1
14121,1,0
11722,1,0
11383,0,0
19412,1,1
27500,0,0
10727,0,0
24453,0,0
25697,0,0
1990,0,1
22649,0,0
28150,1,1
25287,0,0
19193,0,0
8006,0,0
8400,0,1
3790,1,1
2862,0,0
18374,0,0
19731,0,0
16099,0,0
28740,0,0
25889,0,0
14646,1,1
22543,0,0
993,1,1
25486,1,1
21299,0,0
19295,0,0
1306,1,0
22545,1,1
14188,1,1
20862,0,0
19744,0,1
23380,1,1
6223,0,0
11837,1,1
7075,0,1
16432,0,0
20682,0,0
809,1,1
15874,0,0
2907,0,1
3580,1,1
1207,1,1
8444,1,0
25395,1,0
1894,0,0
8298,1,1
24522,1,1
21572,0,1
24281,0,0
21495,0,0
22871,0,0
18974,1,1
14432,1,1
5628,0,0
15360,0,1
1345,0,0
15061,0,0
12171,0,0
10921,0,1
23639,0,1
14437,1,1
3055,1,1
5547,0,0
7004,0,1
3331,0,0
13977,1,0
20362,0,0
753,1,1
11088,1,1
6084,1,0
18322,0,0
28198,0,0
851,0,1
26797,0,0
18582,0,0
14545,1,0
15980,1,1
5945,1,1
27232,0,0
24049,0,0
6111,0,0
14758,1,1
17987,0,1
23088,0,0
10560,0,0
12173,1,1
13924,1,0
23784,1,1
6864,1,1
14026,1,0
28491,1,1
21027,0,0
10234,1,0
8023,0,1
14740,1,1
6734,0,0
4205,0,0
14001,1,0
23168,0,0
4107,1,1
12470,1,1
6426,0,0
19299,0,0
9612,0,1
27491,0,0
4491,1,0
14840,0,0
9222,0,0
2680,1,0
9659,0,0
11033,0,0
24725,0,0
11381,1,1
13398,0,1
15273,0,0
4593,1,1
19690,0,0
27821,0,0
27704,0,0
13537,0,0
18418,0,1
5186,1,1
11025,1,0
11468,0,0
3708,1,1
560,1,1
5519,1,1
14506,1,1
14635,1,1
27137,1,1
3144,0,0
27759,1,1
25846,0,0
25305,0,0
19912,1,1
8035,0,0
11384,0,0
4683,1,1
11761,0,0
3267,0,0
7837,0,0
1852,1,1
3766,1,1
10769,1,1
10993,1,1
7513,0,0
8972,1,1
20038,0,1
7666,1,0
7003,0,0
1117,1,1
