0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,0,0
16,0,1
17,1,1
18,1,1
19,1,1
20,1,1
21,0,0
22,1,1
23,1,1
24,0,1
25,1,1
26,1,1
27,1,1
28,1,1
29,1,1
30,0,0
31,0,0
32,1,1
33,1,1
34,1,1
35,1,1
36,1,1
37,0,1
38,1,1
39,1,1
40,1,1
41,1,1
42,1,1
43,1,1
44,1,1
45,1,1
46,1,1
47,1,1
48,0,1
49,1,1
50,1,1
51,1,1
52,1,1
53,1,1
54,1,1
55,0,1
56,0,0
57,0,0
58,1,1
59,1,1
60,1,1
61,1,1
62,1,1
63,1,1
64,1,1
65,1,1
66,1,1
67,1,1
68,1,1
69,1,1
70,1,1
71,1,1
72,1,1
73,1,1
74,1,1
75,0,0
76,1,1
77,1,1
78,0,1
79,1,1
80,0,1
81,0,1
82,1,1
83,0,0
84,1,1
85,0,0
86,1,0
87,1,0
88,1,1
89,1,1
90,1,1
91,1,1
92,1,1
93,1,1
94,0,0
95,0,1
96,1,1
97,1,1
98,1,1
99,1,1
100,1,1
101,1,1
102,0,0
103,1,1
104,1,1
105,1,1
106,1,1
107,1,0
108,1,1
109,0,1
110,1,1
111,0,0
112,1,1
113,1,1
114,0,1
115,1,1
116,1,1
117,1,1
118,1,1
119,1,1
120,0,1
121,1,1
122,1,0
123,1,1
124,1,0
125,1,1
126,1,1
127,1,1
128,1,1
129,1,1
130,0,0
131,1,1
132,1,1
133,1,1
134,1,1
135,1,1
136,0,1
137,1,1
138,1,1
139,0,0
140,1,1
141,1,1
142,1,1
143,0,1
144,1,1
145,1,0
146,1,1
147,1,1
148,1,1
149,1,1
150,0,0
151,1,1
152,1,1
153,1,0
154,0,1
155,1,1
156,0,1
157,1,1
158,1,1
159,0,1
160,1,1
161,1,1
162,0,1
163,1,1
164,1,1
165,1,1
166,1,1
167,0,1
168,1,1
169,0,1
170,1,1
171,1,0
172,1,1
173,1,1
174,1,1
175,1,1
176,1,1
177,1,0
178,1,1
179,1,1
180,0,0
181,1,1
182,1,1
183,1,1
184,1,1
185,1,1
186,1,1
187,1,1
188,0,1
189,1,1
190,1,1
191,1,0
192,1,1
193,1,1
194,0,0
195,0,0
196,1,1
197,1,1
198,1,1
199,1,1
200,0,0
201,1,1
202,1,0
203,1,1
204,1,1
205,1,1
206,1,1
207,1,1
208,1,0
209,1,1
210,1,1
211,1,1
212,0,0
213,1,1
214,1,1
215,0,0
216,0,0
217,1,1
218,0,0
219,0,1
220,1,1
221,1,1
222,0,1
223,1,1
224,0,1
225,1,1
226,0,1
227,0,0
228,1,1
229,1,1
230,1,1
231,1,1
232,0,1
233,1,1
234,0,1
235,1,1
236,0,1
237,1,0
238,1,1
239,0,1
240,0,1
241,1,1
242,1,1
243,1,1
244,1,1
245,0,1
246,0,0
247,1,1
248,1,1
249,0,0
250,1,1
251,1,1
252,1,1
253,1,1
254,0,1
255,1,1
256,1,1
257,1,1
258,0,0
259,1,1
260,1,1
261,1,1
262,1,1
263,1,1
264,1,1
265,1,1
266,1,1
267,1,1
268,1,1
269,0,0
270,0,1
271,1,1
272,0,0
273,1,1
274,1,1
275,1,1
276,0,1
277,1,1
278,1,1
279,1,1
280,1,1
281,1,1
282,1,1
283,0,1
284,0,0
285,0,0
286,0,0
287,1,0
288,1,1
289,1,1
290,1,1
291,0,1
292,1,1
293,0,1
294,1,1
295,1,1
296,1,1
297,1,1
298,0,1
299,1,1
300,1,1
301,1,1
302,1,1
303,0,1
304,1,1
305,1,1
306,1,1
307,1,1
308,0,0
309,0,1
310,1,1
311,0,0
312,1,1
313,0,1
314,1,1
315,1,1
316,1,1
317,1,1
318,1,1
319,1,1
320,0,0
321,1,1
322,0,0
323,1,1
324,1,1
325,1,1
326,1,0
327,1,1
328,1,1
329,0,1
330,1,1
331,1,1
332,1,1
333,0,1
334,1,1
335,1,1
336,1,1
337,1,1
338,1,1
339,1,1
340,1,0
341,0,0
342,1,1
343,1,1
344,1,0
345,1,1
346,1,1
347,1,1
348,1,1
349,0,1
350,0,0
351,1,1
352,1,1
353,0,1
354,1,1
355,0,1
356,0,0
357,1,1
358,0,1
359,0,0
360,0,1
361,1,1
362,1,1
363,1,1
364,1,1
365,0,0
366,1,1
367,1,1
368,0,1
369,0,0
370,1,1
371,1,1
372,1,1
373,0,1
374,1,1
375,1,1
376,1,1
377,1,1
378,1,1
379,0,0
380,1,1
381,1,1
382,0,1
383,1,1
384,1,0
385,0,1
386,1,1
387,1,1
388,0,1
389,1,1
390,1,1
391,1,1
392,0,1
393,0,1
394,0,1
395,1,1
396,1,1
397,0,0
398,1,1
399,1,1
400,1,1
401,1,0
402,0,1
403,1,0
404,0,0
405,1,1
406,0,1
407,1,1
408,0,0
409,1,1
410,1,1
411,1,0
412,1,1
413,1,1
414,1,1
415,1,1
416,1,1
417,1,1
418,1,1
419,0,1
420,1,1
421,1,1
422,1,1
423,0,0
424,1,0
425,1,1
426,1,1
427,1,1
428,1,1
429,0,1
430,1,1
431,0,0
432,1,1
433,1,1
434,0,1
435,1,1
436,1,1
437,1,1
438,1,1
439,1,1
440,1,1
441,0,0
442,1,1
443,1,1
444,1,1
445,0,1
446,0,0
447,1,1
448,1,1
449,1,1
450,0,0
451,0,1
452,1,1
453,1,1
454,0,1
455,1,1
456,0,1
457,1,1
458,1,1
459,1,1
460,1,0
461,1,1
462,1,0
463,1,1
464,1,1
465,1,1
466,1,1
467,1,1
468,1,1
469,1,1
470,1,1
471,0,0
472,1,1
473,1,1
474,1,1
475,1,1
476,1,1
477,1,1
478,1,1
479,1,1
480,0,1
481,1,1
482,1,1
483,1,0
484,1,1
485,1,1
486,0,1
487,1,1
488,1,1
489,1,1
490,0,1
491,1,1
492,1,1
493,1,1
494,1,1
495,1,1
496,1,1
497,1,1
498,1,1
499,1,1
500,1,1
501,0,1
502,1,1
503,1,1
504,0,0
505,1,1
506,1,1
507,1,1
508,1,1
509,1,1
510,1,1
511,0,0
512,0,0
513,1,1
514,1,1
515,1,1
516,1,1
517,1,1
518,0,0
519,0,0
520,1,1
521,0,1
522,1,0
523,1,1
524,1,1
525,1,1
526,1,1
527,1,1
528,1,1
529,1,1
530,1,1
531,1,1
532,1,1
533,1,1
534,1,1
535,1,1
536,1,1
537,1,0
538,1,1
539,0,0
540,0,1
541,1,1
542,0,0
543,1,1
544,0,1
545,1,1
546,1,1
547,1,1
548,1,1
549,1,1
550,1,1
551,1,1
552,0,1
553,0,0
554,1,1
555,0,0
556,1,0
557,0,1
558,1,1
559,0,1
560,1,1
561,1,1
562,1,1
563,1,1
564,1,0
565,1,1
566,1,1
567,0,0
568,1,1
569,1,1
570,1,1
571,1,1
572,1,1
573,1,1
574,1,1
575,1,1
576,1,1
577,1,1
578,0,0
579,1,1
580,1,1
581,1,1
582,1,1
583,1,1
584,1,1
585,1,1
586,0,0
587,0,1
588,0,0
589,0,0
590,0,1
591,1,1
592,1,1
593,1,1
594,1,1
595,0,1
596,1,1
597,0,0
598,0,0
599,1,1
600,1,1
601,1,0
602,1,1
603,1,1
604,1,1
605,1,1
606,1,1
607,1,0
608,1,0
609,1,1
610,0,0
611,0,1
612,1,1
613,1,1
614,1,1
615,1,1
616,1,1
617,1,1
618,1,1
619,1,1
620,1,1
621,1,0
622,1,1
623,1,1
624,1,1
625,0,0
626,0,0
627,1,1
628,1,1
629,1,1
630,0,1
631,1,1
632,1,1
633,0,1
634,1,1
635,0,1
636,0,1
637,1,1
638,1,1
639,1,1
640,1,1
641,1,1
642,1,1
643,1,1
644,1,1
645,1,1
646,1,1
647,0,0
648,1,1
649,1,1
650,1,1
651,1,1
652,1,0
653,1,1
654,1,1
655,1,1
656,1,1
657,1,0
658,1,1
659,1,1
660,1,1
661,0,0
662,1,1
663,1,1
664,1,1
665,1,1
666,1,1
667,1,1
668,1,1
669,1,1
670,1,1
671,0,0
672,1,1
673,1,1
674,1,1
675,1,1
676,0,1
677,0,0
678,1,1
679,0,1
680,1,1
681,1,1
682,0,0
683,1,1
684,1,1
685,1,1
686,1,1
687,1,1
688,0,1
689,1,1
690,1,1
691,1,1
692,0,1
693,0,0
694,1,1
695,0,0
696,1,1
697,1,1
698,0,1
699,1,1
700,1,0
701,1,0
702,0,1
703,0,1
704,1,1
705,0,1
706,1,1
707,1,1
708,1,1
709,1,0
710,1,1
711,1,1
712,0,0
713,0,1
714,1,0
715,0,1
716,1,1
717,1,1
718,1,1
719,0,1
720,0,1
721,0,0
722,0,0
723,1,1
724,1,1
725,1,1
726,1,0
727,0,0
728,1,1
729,1,1
730,0,1
731,1,1
732,1,1
733,1,1
734,1,1
735,1,1
736,1,1
737,1,1
738,1,1
739,1,1
740,1,0
741,1,0
742,1,1
743,0,0
744,1,1
745,1,1
746,1,1
747,0,0
748,0,1
749,1,1
750,1,0
751,1,1
752,1,1
753,1,1
754,1,1
755,1,1
756,1,1
757,1,1
758,0,1
759,0,0
760,0,1
761,1,1
762,1,1
763,1,1
764,1,1
765,1,1
766,1,1
767,1,1
768,1,1
769,0,0
770,0,1
771,1,1
772,1,1
773,1,1
774,1,1
775,0,0
776,1,1
777,1,1
778,1,1
779,1,1
780,1,1
781,1,1
782,1,1
783,1,1
784,1,1
785,0,1
786,1,1
787,1,1
788,0,1
789,0,0
790,0,0
791,0,1
792,1,1
793,1,1
794,1,1
795,1,1
796,0,1
797,0,1
798,1,1
799,1,0
800,0,1
801,0,1
802,1,1
803,0,1
804,1,1
805,1,1
806,1,1
807,1,1
808,1,1
809,1,1
810,1,1
811,1,0
812,1,1
813,1,1
814,1,1
815,0,1
816,1,1
817,0,1
818,1,1
819,1,1
820,1,1
821,0,1
822,0,0
823,0,1
824,1,1
825,1,1
826,1,1
827,1,1
828,0,0
829,0,0
830,0,1
831,0,1
832,1,1
833,0,1
834,0,1
835,1,1
836,0,0
837,1,1
838,1,1
839,1,1
840,1,1
841,1,1
842,1,1
843,0,0
844,0,1
845,1,1
846,0,0
847,0,0
848,1,1
849,0,0
850,1,1
851,1,1
852,1,1
853,1,1
854,1,1
855,1,1
856,1,1
857,0,0
858,1,1
859,1,1
860,1,1
861,1,1
862,1,1
863,1,1
864,1,0
865,1,1
866,1,0
867,1,1
868,1,1
869,0,0
870,1,1
871,1,1
872,1,1
873,0,0
874,0,1
875,1,1
876,1,1
877,0,0
878,1,1
879,1,1
880,1,1
881,1,1
882,1,1
883,1,1
884,1,1
885,0,0
886,1,1
887,1,1
888,1,1
889,1,1
890,1,1
891,1,1
892,1,1
893,1,1
894,1,1
895,1,0
896,1,1
897,1,1
898,1,1
899,1,1
900,0,0
901,0,0
902,0,1
903,0,0
904,1,1
905,0,0
906,1,1
907,1,1
908,1,1
909,1,1
910,1,1
911,1,1
912,1,1
913,1,1
914,0,0
915,1,1
916,1,1
917,1,1
918,0,0
919,1,1
920,1,1
921,0,0
922,0,1
923,0,0
924,1,1
925,1,1
926,1,1
927,0,0
928,1,1
929,0,1
930,0,1
931,1,1
932,1,1
933,1,1
934,1,1
935,1,1
936,1,1
937,1,1
938,1,1
939,1,1
940,1,1
941,1,1
942,0,0
943,1,1
944,0,1
945,1,1
946,1,0
947,1,1
948,1,1
949,1,1
950,1,1
951,0,1
952,1,1
953,0,1
954,0,1
955,0,0
956,1,1
957,0,1
958,0,1
959,1,1
960,1,1
961,0,0
962,0,0
963,1,1
964,1,0
965,0,1
966,0,1
967,1,1
968,1,0
969,1,1
970,1,1
971,1,1
972,0,1
973,1,1
974,1,1
975,1,1
976,1,1
977,1,1
978,1,1
979,1,1
980,1,1
981,0,0
982,1,0
983,1,1
984,1,1
985,0,0
986,1,1
987,1,1
988,1,1
989,1,1
990,1,1
991,1,1
992,0,0
993,1,1
994,1,1
995,1,1
996,1,1
997,1,1
998,1,1
999,1,1
1000,1,1
1001,1,1
1002,1,1
1003,1,1
1004,0,1
1005,1,1
1006,1,1
1007,1,1
1008,1,1
1009,1,1
1010,1,1
1011,0,1
1012,1,0
1013,1,1
1014,0,0
1015,1,1
1016,1,1
1017,1,1
1018,1,1
1019,1,1
1020,0,0
1021,1,1
1022,0,0
1023,1,1
1024,1,1
1025,0,1
1026,1,1
1027,1,1
1028,1,1
1029,1,1
1030,0,1
1031,1,1
1032,0,1
1033,1,1
1034,1,1
1035,0,1
1036,1,0
1037,1,1
1038,1,1
1039,0,0
1040,1,1
1041,1,1
1042,1,1
1043,1,1
1044,1,1
1045,1,1
1046,1,1
1047,1,1
1048,0,0
1049,1,0
1050,0,1
1051,1,1
1052,0,1
1053,0,1
1054,1,1
1055,1,1
1056,0,0
1057,0,1
1058,0,1
1059,1,1
1060,1,1
1061,1,1
1062,1,1
1063,1,1
1064,1,1
1065,1,0
1066,0,1
1067,1,1
1068,1,1
1069,0,0
1070,1,1
1071,1,1
1072,1,1
1073,1,1
1074,1,1
1075,1,1
1076,1,1
1077,1,1
1078,1,1
1079,1,1
1080,0,0
1081,1,1
1082,1,1
1083,1,1
1084,1,1
1085,1,1
1086,0,0
1087,1,1
1088,0,0
1089,1,1
1090,1,1
1091,0,1
1092,0,0
1093,0,1
1094,1,1
1095,1,1
1096,0,0
1097,1,1
1098,1,1
1099,1,1
1100,1,1
1101,1,1
1102,1,1
1103,1,1
1104,1,1
1105,1,1
1106,0,0
1107,1,1
1108,1,1
1109,0,0
1110,0,1
1111,1,1
1112,1,1
1113,0,1
1114,1,1
1115,1,1
1116,0,1
1117,1,1
1118,1,1
1119,0,0
1120,1,1
1121,1,0
1122,1,1
1123,1,1
1124,1,1
1125,1,1
1126,1,1
1127,1,0
1128,1,1
1129,1,1
1130,0,0
1131,1,1
1132,0,0
1133,1,1
1134,1,1
1135,1,1
1136,1,1
1137,1,1
1138,0,0
1139,0,1
1140,0,1
1141,1,1
1142,1,1
1143,1,1
1144,0,1
1145,1,1
1146,1,1
1147,1,1
1148,1,0
1149,1,1
1150,1,1
1151,0,1
1152,1,0
1153,0,1
1154,0,1
1155,1,1
1156,1,1
1157,1,1
1158,1,1
1159,1,1
1160,0,0
1161,0,1
1162,1,0
1163,1,1
1164,0,0
1165,0,1
1166,0,1
1167,0,1
1168,1,1
1169,1,1
1170,0,1
1171,1,0
1172,1,1
1173,1,1
1174,1,1
1175,1,1
1176,0,0
1177,0,0
1178,1,1
1179,0,0
1180,0,0
1181,1,1
1182,1,1
1183,1,1
1184,0,0
1185,1,1
1186,1,1
1187,1,1
1188,1,1
1189,0,1
1190,1,1
1191,0,0
1192,1,1
1193,1,1
1194,1,1
1195,1,1
1196,1,1
1197,1,1
1198,1,1
1199,0,1
1200,0,1
1201,1,1
1202,1,1
1203,1,1
1204,1,1
1205,1,1
1206,1,1
1207,1,1
1208,1,1
1209,1,1
1210,1,1
1211,1,1
1212,1,1
1213,0,1
1214,1,1
1215,1,1
1216,0,0
1217,1,1
1218,1,1
1219,1,1
1220,1,1
1221,1,1
1222,1,1
1223,1,1
1224,0,0
1225,1,1
1226,1,1
1227,1,1
1228,1,1
1229,1,1
1230,1,1
1231,1,1
1232,1,1
1233,0,0
1234,1,1
1235,1,1
1236,1,1
1237,0,1
1238,1,1
1239,1,1
1240,1,1
1241,1,1
1242,1,1
1243,1,1
1244,1,1
1245,1,1
1246,1,1
1247,1,1
1248,0,1
1249,1,1
1250,1,1
1251,1,1
1252,1,1
1253,1,1
1254,1,1
1255,0,0
1256,1,1
1257,1,1
1258,1,1
1259,0,1
1260,1,1
1261,0,0
1262,0,1
1263,1,1
1264,1,1
1265,1,1
1266,1,1
1267,1,1
1268,0,1
1269,1,1
1270,1,0
1271,1,1
1272,1,0
1273,1,1
1274,1,1
1275,1,1
1276,0,1
1277,1,1
1278,0,1
1279,1,1
1280,1,1
1281,1,1
1282,1,1
1283,1,0
1284,1,1
1285,1,1
1286,1,1
1287,1,1
1288,1,1
1289,1,1
1290,1,1
1291,0,0
1292,1,1
1293,1,1
1294,0,0
1295,1,1
1296,0,1
1297,1,1
1298,1,1
1299,1,1
1300,1,0
1301,1,1
1302,1,1
1303,1,1
1304,1,1
1305,0,1
1306,0,1
1307,0,0
1308,1,1
1309,1,0
1310,1,0
1311,0,1
1312,1,1
1313,1,1
1314,1,1
1315,1,0
1316,1,1
1317,1,1
1318,1,1
1319,1,1
1320,1,0
1321,1,1
1322,1,1
1323,0,1
1324,1,1
1325,1,1
1326,1,1
1327,1,0
1328,1,1
1329,1,0
1330,1,1
1331,0,0
1332,0,1
1333,0,1
1334,1,1
1335,1,1
1336,1,1
1337,0,0
1338,1,1
1339,1,1
1340,1,1
1341,0,1
1342,1,1
1343,0,0
1344,1,0
1345,1,1
1346,1,1
1347,1,1
1348,1,0
1349,1,1
1350,0,1
1351,0,0
1352,1,1
1353,1,0
1354,1,1
1355,1,1
1356,1,1
1357,1,1
1358,1,1
1359,0,1
1360,1,1
