18043,0,1
2332,0,0
23724,1,1
17758,1,0
1476,0,0
1484,0,1
23575,0,0
2569,1,0
18629,1,0
688,1,0
27464,1,0
25225,0,0
26316,0,0
19054,0,1
26835,1,0
11855,0,1
16634,1,1
4417,1,0
21830,1,0
32,1,1
4168,1,1
23727,1,1
7511,0,1
11890,0,0
21737,0,1
2581,0,0
27835,1,0
8652,1,0
5442,0,1
25523,0,1
21256,0,0
11747,0,0
1462,0,0
14592,1,1
3296,0,0
18065,0,0
28355,0,0
28750,1,1
17854,0,0
17442,0,0
10260,1,1
26108,0,0
12126,0,1
22363,0,0
14315,1,0
14121,1,1
11722,1,1
11383,0,0
19412,1,1
27500,0,1
10727,0,0
24453,0,0
25697,0,1
1990,0,1
22649,0,1
28150,1,0
25287,0,1
19193,0,0
8006,0,1
8400,0,1
3790,1,1
2862,0,0
18374,0,1
19731,0,1
16099,0,0
28740,0,0
25889,0,0
14646,1,0
22543,0,0
993,1,1
25486,1,1
21299,0,1
19295,0,0
1306,1,1
22545,1,1
14188,1,1
20862,0,0
19744,0,1
23380,1,1
6223,0,0
11837,1,1
7075,0,1
16432,0,0
20682,0,0
809,1,1
15874,0,0
2907,0,0
3580,1,1
1207,1,1
8444,1,1
25395,1,1
1894,0,0
8298,1,0
24522,1,1
21572,0,0
24281,0,0
21495,0,0
22871,0,0
18974,1,0
14432,1,1
5628,0,1
15360,0,1
1345,0,0
15061,0,0
12171,0,1
10921,0,1
23639,0,0
14437,1,1
3055,1,1
5547,0,0
7004,0,1
3331,0,1
13977,1,0
20362,0,0
753,1,0
11088,1,1
6084,1,1
18322,0,0
28198,0,0
851,0,1
26797,0,0
18582,0,0
14545,1,1
15980,1,0
5945,1,1
27232,0,0
24049,0,0
6111,0,1
14758,1,0
17987,0,0
23088,0,0
10560,0,1
12173,1,0
13924,1,0
23784,1,0
6864,1,1
14026,1,0
28491,1,0
21027,0,0
10234,1,0
8023,0,0
14740,1,1
6734,0,0
4205,0,0
14001,1,1
23168,0,0
4107,1,1
12470,1,1
6426,0,1
19299,0,0
9612,0,1
27491,0,0
4491,1,1
14840,0,0
9222,0,1
2680,1,0
9659,0,0
11033,0,0
24725,0,0
11381,1,1
13398,0,0
15273,0,0
4593,1,1
19690,0,0
27821,0,0
27704,0,0
13537,0,1
18418,0,0
5186,1,1
11025,1,0
11468,0,1
3708,1,0
560,1,0
5519,1,1
14506,1,0
14635,1,1
27137,1,1
3144,0,1
27759,1,1
25846,0,0
25305,0,1
19912,1,1
8035,0,0
11384,0,0
4683,1,1
11761,0,0
3267,0,0
7837,0,0
1852,1,0
3766,1,0
10769,1,0
10993,1,1
7513,0,0
8972,1,1
20038,0,1
7666,1,1
7003,0,0
1117,1,1
24653,0,0
21797,0,1
14004,1,1
6608,0,0
28690,0,1
28626,0,0
9021,0,1
11527,0,1
14043,1,1
9011,1,0
25983,0,0
14417,1,0
1297,1,1
25582,1,1
5930,1,1
8736,0,0
20314,0,1
14824,1,1
10299,0,0
13525,1,1
24520,1,0
22294,0,0
24321,0,0
26397,0,0
5849,1,1
5789,0,0
16928,1,1
1146,0,0
12892,1,0
19646,0,0
23216,0,0
14927,0,0
9853,1,1
20286,0,0
26758,1,1
19547,0,0
14772,1,0
8990,0,1
23913,0,0
14986,0,1
14744,1,1
18078,1,1
20785,0,0
5854,1,0
15296,0,1
9778,1,1
18290,1,1
1050,1,1
15750,0,1
22251,0,0
18431,0,0
14113,1,1
11842,1,0
5624,1,1
8600,0,0
19095,1,1
7129,0,0
12475,1,1
5776,1,0
18717,0,1
3781,1,1
16186,0,0
14258,1,1
17741,1,1
4054,1,1
21132,1,0
9350,1,1
14309,1,1
26514,1,1
4908,0,1
23924,1,1
4609,0,0
18502,0,1
6071,1,0
28430,1,0
3186,0,1
27249,0,0
5505,0,0
6949,0,1
22685,0,0
24160,0,0
14512,1,0
4752,0,0
26035,0,0
17914,0,0
10254,1,1
11899,0,1
3418,1,1
18711,0,1
17252,0,0
12915,0,1
26854,1,0
8796,1,0
24409,1,0
10852,1,1
2079,0,0
3079,1,1
11565,1,0
22816,1,0
7199,0,1
14157,1,1
10100,0,0
1352,1,1
25737,0,0
7668,0,1
3942,1,0
2275,1,0
23106,0,1
2942,0,0
14055,1,1
17834,1,0
15793,1,1
8411,0,1
6701,0,1
16809,0,1
20891,1,0
23327,0,0
4980,0,0
14712,0,0
7601,0,0
14442,1,0
